	wav_filename	wav_filesize	transcript	char_sec
49	common_voice_tt_17459864.wav	0	үзгә атлар янына ябарлык түгел ак байтал бик усал	11.156648451730417
50	common_voice_tt_17459955.wav	0	гөлчәчәк бик курыккан күмәч биреп кенә котылыр иде дә ул вакытта инде аның күмәче калмаган	11.538461538461538
51	common_voice_tt_17459976.wav	0	ничек әйтергә	4.924242424242424
52	common_voice_tt_17460070.wav	0	эшемне бик яратам	6.4393939393939394
53	common_voice_tt_17484792.wav	0	тиле ак байталны алып чыга	8.333333333333334
54	common_voice_tt_17484796.wav	0	мин татармын	4.854368932038835
55	common_voice_tt_17484797.wav	0	фәкыйрьнең бер фәкыйре икән	8.035714285714286
56	common_voice_tt_17484798.wav	0	моның сәбәпләре бик күп	8.333333333333334
57	common_voice_tt_17484855.wav	0	бу кыз мичкә ягып ята икән	8.145363408521304
58	common_voice_tt_17484898.wav	0	шуны алып карый	5.9523809523809526
59	common_voice_tt_17484924.wav	0	шигырьне мин икенче сыйныфта укыган вакытта ук яза башладым	13.657407407407407
60	common_voice_tt_17485023.wav	0	агач ат өстенә килеп төшеп арбаны да ваткан атны да үтергән	11.541471048513301
61	common_voice_tt_17485074.wav	0	хатны ачып укый	6.25
62	common_voice_tt_17485076.wav	0	алар көймә белән йөзеп килә	9.0
63	common_voice_tt_17485088.wav	0	туктагыз бу мылтыкны алай атмагыз мин моны үзем атып карыйм әле	11.26609442060086
64	common_voice_tt_17485101.wav	0	уңышлар сезгә	6.372549019607843
65	common_voice_tt_17485136.wav	0	шулай итеп сөембикә образы әүвәл үз илендә түгел чит илдә иҗат ителде	11.5
66	common_voice_tt_17485155.wav	0	кавын кайгысымыни	6.877022653721683
67	common_voice_tt_17485342.wav	0	харис дус син нишләп йөрисен	7.291666666666667
68	common_voice_tt_17485345.wav	0	шаушу купты	6.111111111111111
69	common_voice_tt_17485392.wav	0	тинчурин анакаем белән чәй эчеп сөйләшеп утыралар иде	11.442141623488775
70	common_voice_tt_17511913.wav	0	шулай инде	4.480286738351254
71	common_voice_tt_17511916.wav	0	без гаиләдә өч бала	4.856850715746422
72	common_voice_tt_17511917.wav	0	дөньяның рәте китте	5.174291938997821
73	common_voice_tt_17516178.wav	0	моңар бөтен бәдри абзый гаиләсе гаҗәпләнүдән башка минем бу диндарлыгым авылга да җәелде	12.956419316843345
74	common_voice_tt_17516206.wav	0	аяк табаннарын үбә шул хәшәрәтнең	11.178861788617887
75	common_voice_tt_17516227.wav	0	мәдәният хезмәткәре	8.512544802867383
76	common_voice_tt_17516257.wav	0	дустым микән	6.024096385542169
77	common_voice_tt_17516267.wav	0	ни бит әле	5.208333333333334
78	common_voice_tt_17516317.wav	0	бу бүген дә шулай гүзәл затларыбыз һәр өлкәдә беренче булырга омтыла	14.529914529914532
79	common_voice_tt_17516407.wav	0	физкультминутка	6.067961165048544
80	common_voice_tt_17520299.wav	0	бараларбаралар бара торгач барып җитәләр тагын да матуррак бер биек яр буена	9.743589743589745
81	common_voice_tt_17520302.wav	0	әмма ялгышты	5.0
82	common_voice_tt_17520303.wav	0	бу юлы да нәкъ шулай булды	9.027777777777779
83	common_voice_tt_17520328.wav	0	урта белем учреждениесе номинациясе	9.531590413943356
84	common_voice_tt_17520378.wav	0	харап итә икән сине	6.597222222222222
85	common_voice_tt_17523211.wav	0	әңгәмә тәмам	6.25
86	common_voice_tt_17523225.wav	0	монысы көн кебек ачык	10.542168674698795
87	common_voice_tt_17523254.wav	0	шуннан егет елан койрыгына ябышты да елан үзен өскә алып чыкты	12.725779967159278
88	common_voice_tt_17523263.wav	0	елан шул сүзләрне әйтә дә күлгә чума	12.0
89	common_voice_tt_17523270.wav	0	нинди максат белән	9.375
90	common_voice_tt_17523309.wav	0	моннан соң бусы да чыгып качты	10.869565217391305
91	common_voice_tt_17523405.wav	0	шундый рәхәт	6.8493150684931505
92	common_voice_tt_17523453.wav	0	егет солдатларга арысланнарны тунарга куша	11.666666666666666
93	common_voice_tt_17523457.wav	0	үләксәсен барып җыегыз  ди	9.848484848484848
94	common_voice_tt_17523472.wav	0	саннар ни сөйли	6.720430107526881
95	common_voice_tt_17523496.wav	0	безне эзләргә чыкмадылар микән	10.416666666666668
96	common_voice_tt_17526295.wav	0	патша моны риза булып атлар карарга куя	9.848484848484848
97	common_voice_tt_17526296.wav	0	көндезләрен дә боек	7.5396825396825395
98	common_voice_tt_17526297.wav	0	аны аңларга була	5.899705014749262
99	common_voice_tt_17526298.wav	0	яңа ел килеп җитте	7.5
100	common_voice_tt_17526316.wav	0	боларның беренчесе баштанаяк романтиклыкка нигезләнеп язылган	11.553030303030303
101	common_voice_tt_17531578.wav	0	өенә кайтып керсә каракош моны көтеп зарыгып беткән була	14.141414141414142
102	common_voice_tt_17531579.wav	0	курыкмыйм  ди зөһрә	6.884057971014493
103	common_voice_tt_17531581.wav	0	алсу йөзле кара кашлы кара күзле кызларын	10.168650793650794
104	common_voice_tt_17531584.wav	0	исегездә тотыгыз	9.523809523809524
105	common_voice_tt_17531939.wav	0	шәһәр кырыендагы бер карчыкка керә	12.536873156342182
106	common_voice_tt_17532062.wav	0	алларына сарык белән кәҗә килгән	9.876543209876543
107	common_voice_tt_17532125.wav	0	хәерле булсын	6.944444444444444
108	common_voice_tt_17532387.wav	0	таптык таптык казан сөлгесен	9.48509485094851
109	common_voice_tt_17532858.wav	0	сәламәт булыйк	6.862745098039215
110	common_voice_tt_17532887.wav	0	бу безнең аталарыбыздан аналарыбыздан кадерлерәк кеше	12.268518518518517
111	common_voice_tt_17532935.wav	0	әйт зинһар кем уйный моны	9.057971014492754
112	common_voice_tt_17595200.wav	0	кояш чыгып килә	6.25
113	common_voice_tt_17595202.wav	0	өч ай дигәндә тауның аргы ягына төшеп җитте	9.953703703703702
114	common_voice_tt_17595204.wav	0	гөлчәчәк карамага рәхмәт әйтеп тагын үз юлына чыгып киткән	10.371959942775394
115	common_voice_tt_17595205.wav	0	бәлки шуңа күрәдер дә кәрим кунакка кайткач та атасы белән утырып сөйләшмәде	13.47517730496454
116	common_voice_tt_17595281.wav	0	укытучы баланың дәрестә булмавына аерым игътибар бирергә тиеш	12.708333333333334
117	common_voice_tt_17595283.wav	0	кузгалдык без изге сәгатькә	8.035714285714286
118	common_voice_tt_17595413.wav	0	әүвәл егет гер ташын нык микән дип тез башына сугып карады	11.24031007751938
119	common_voice_tt_17597970.wav	0	хөсеттән йөзе кара	6.63716814159292
120	common_voice_tt_17598291.wav	0	аеруча ул музыка гашыйк	7.205513784461153
121	common_voice_tt_17598389.wav	0	синең хәсрәтле аһыңнан һәрвакыт ләззәт алам	9.684684684684683
122	common_voice_tt_17598649.wav	0	дөрес түгел	5.729166666666667
123	common_voice_tt_17598709.wav	0	ул барысын да җиңде кыз аңарга булды	9.202453987730062
124	common_voice_tt_17599654.wav	0	алай гынамы	4.583333333333334
125	common_voice_tt_17599713.wav	0	алмагачның алмасы	5.448717948717949
126	common_voice_tt_17600095.wav	0	программа кысаларында бизнеспланның методлары аны чынга ашыру этаплары белән тәфсилләп танышырсыз	13.338833883388338
127	common_voice_tt_17617797.wav	0	мин сезнең атагызны беләм	9.218289085545722
128	common_voice_tt_17617909.wav	0	ул моны хәтерли микән	8.333333333333334
129	common_voice_tt_17617983.wav	0	бу махсус эшләнә	7.168458781362006
130	common_voice_tt_17618040.wav	0	ерактан күрсәтә торган торбасын алып карый бик еракта бернәрсә күренә	10.267857142857142
131	common_voice_tt_17618045.wav	0	сезнеңчә ничек	5.303030303030303
132	common_voice_tt_17618050.wav	0	шуннан мулла көннәнкөн байый башлаган акчасы да арткан терлекләре дә күбәйгән	13.095238095238095
133	common_voice_tt_17618141.wav	0	бу буш сүзләр түгел	6.884057971014493
134	common_voice_tt_17622640.wav	0	өенә кайткач юкә агачы алып кызыл әтәчне җигәргә сука ясый башлый	10.416666666666666
135	common_voice_tt_17625096.wav	0	ханның да күз карашында мәгънә чаткылары ялтырап китә кулы катылына башлый	12.333333333333334
136	common_voice_tt_17625119.wav	0	кая бара бу дөнья	5.246913580246913
137	common_voice_tt_17625183.wav	0	әйе әйе	2.9761904761904763
138	common_voice_tt_17626055.wav	0	бу беренчедән	6.770833333333334
139	common_voice_tt_17626062.wav	0	үлде бу шунда	4.072681704260652
140	common_voice_tt_17626085.wav	0	өчесенә дә язу кадакланган	7.471264367816092
141	common_voice_tt_17626577.wav	0	һәм моның өчен күп тырышлык куя	11.231884057971016
142	common_voice_tt_17626578.wav	0	зөлкарнәй патша янында батыр булып урнашып калды бөтен илгә дан булып	12.23404255319149
143	common_voice_tt_17626580.wav	0	үзе арттан килә	7.8125
144	common_voice_tt_17626587.wav	0	вәли миңа мактанды	7.281553398058253
145	common_voice_tt_17626588.wav	0	кыз моны да белә	8.032128514056225
146	common_voice_tt_17626590.wav	0	мисаллар белән аңлатыгыз	8.0
147	common_voice_tt_17626621.wav	0	бер атнадан бу да ак байталга атланып чыгып китә	11.428571428571429
148	common_voice_tt_17626624.wav	0	китепкитеп тагын бер ай булды дигәндә тау араларына барып керәләр	11.623748211731044
149	common_voice_tt_17626625.wav	0	ничек итепме	4.854368932038835
150	common_voice_tt_17626640.wav	0	урманга барып шул чиләккә бал тутырып янә капкачны ябып куя	11.434108527131782
151	common_voice_tt_17626641.wav	0	тагын әлеге егет пешерде итне	8.756038647342995
152	common_voice_tt_17626642.wav	0	бу уйлар бер үк вакытта тетрәндергеч тә куандыргыч та	11.746453900709222
153	common_voice_tt_17626643.wav	0	янмый калган бу кызны аксак тимер сәмәркандка алып китә	11.178861788617887
154	common_voice_tt_17626691.wav	0	халык кырыла	5.0
155	common_voice_tt_17626710.wav	0	бу балта эзләп маташканда бер карак килеп аның киемнәрен урлап качкан икән	11.294261294261295
156	common_voice_tt_17626752.wav	0	егет кайсы кызны яратса шуның белән мунча керсен алар мунчага кергәч ишекне бикләп алыгыз	13.103651354534747
157	common_voice_tt_17626790.wav	0	ак байталга рәхимулла яман да кызыга бит	11.11111111111111
158	common_voice_tt_17626817.wav	0	әлеге факт буенча җинаять эше кузгатылды	9.633911368015413
159	common_voice_tt_17626841.wav	0	ел ярымнан ул янә минзәлә район газетасына кире кайта	12.990196078431373
160	common_voice_tt_17626894.wav	0	әйт миңа эшләрлек хезмәттер	9.0
161	common_voice_tt_17626927.wav	0	ул татарның бетүгә хөкем ителүенә ихлас әрнеде	9.93091537132988
162	common_voice_tt_17630448.wav	0	менә шушы хәлдә алып бар	7.692307692307692
163	common_voice_tt_17630465.wav	0	елан урала да күлгә чумалар	7.352941176470588
164	common_voice_tt_17630513.wav	0	бу вакытта әле ул бернәрсә аңламаса да әни назын тоеп атабаба нигезендә яши башлый	12.424242424242426
165	common_voice_tt_17630517.wav	0	миңа бик тәмле конфет чыгар әле	8.072916666666668
166	common_voice_tt_17630549.wav	0	качмасаң апаларым үзеңне тибеп тешләп үтерерләр	9.194053208137715
167	common_voice_tt_17630823.wav	0	егет хәзер тегенең барын да белми бөтенләй онытты	10.578583765112263
168	common_voice_tt_17630980.wav	0	көтеп калабыз	5.82437275985663
169	common_voice_tt_17631037.wav	0	тәүлек тулганда янчык багана төбенә килеп төшә	10.087719298245615
170	common_voice_tt_17631108.wav	0	инде чират җитә скипидар эчәргә	9.711779448621554
171	common_voice_tt_17631148.wav	0	инде ничәнче мәртәбә куелуына карамастан ул үзенең популярлыгын югалтмый	11.538461538461538
172	common_voice_tt_17648152.wav	0	билгеле инде аюәппәзгә куәте җитә торган батыр тумаган әле	10.837070254110612
173	common_voice_tt_17662019.wav	0	кадерле укучыларыбыз	5.555555555555555
174	common_voice_tt_17667638.wav	0	бала булганнан соң бабайның бәхете гел алга китә	10.256410256410257
175	common_voice_tt_17667640.wav	0	ул балыкны миңа китереп бир	10.714285714285714
176	common_voice_tt_17667641.wav	0	егетне ант иттерделәр	6.730769230769231
177	common_voice_tt_17667652.wav	0	бу көннәрдә мөселманнар фарыз намазларын укыганнан соң аллаһы тәгаләне мактап махсус сүзләр әйтәләр	12.770897832817338
178	common_voice_tt_17667742.wav	0	фәкыйрьләрне җыеп алтынкөмеш бирә	8.870967741935484
179	common_voice_tt_17667819.wav	0	диде берсе	3.9682539682539684
180	common_voice_tt_17667844.wav	0	егет өенә кайтып керде	7.051282051282051
181	common_voice_tt_17667876.wav	0	кадерле укытучылар	5.172413793103448
182	common_voice_tt_17667940.wav	0	бу килеп җиткәндә караңгы төшкән була инде	9.722222222222221
183	common_voice_tt_17668075.wav	0	аның балаларга адресланган үз әсәрләре дә байтак	10.81081081081081
184	common_voice_tt_17668279.wav	0	аннан соң үз көнегезне үзегез күрерсез  ди	10.294117647058822
185	common_voice_tt_17668324.wav	0	шул канга тере суны тидергән иде бу агач солдат булды	11.936936936936936
186	common_voice_tt_17668385.wav	0	кеше булып калыйк	6.159420289855073
187	common_voice_tt_17668386.wav	0	бу көнне дә күрәсебез бар икән  дип бик шатландылар	12.142857142857142
188	common_voice_tt_17668399.wav	0	яхшыны кайдан табарсың	7.452574525745257
189	common_voice_tt_17668456.wav	0	китте болар	5.729166666666667
190	common_voice_tt_17668507.wav	0	моның өчен нишләргә	7.916666666666667
191	common_voice_tt_17669903.wav	0	әнә илдарныкы нинди шәп сезнеке карарлык түгел әрәмтамаклар	11.541471048513301
192	common_voice_tt_17669946.wav	0	мәйданда тезелгән булса кирәк йөзләгән халык	10.476190476190476
193	common_voice_tt_17669996.wav	0	шул елларда илһамланыпдәртләнеп шигырьләр хикәяләр яза	10.465116279069766
194	common_voice_tt_17670026.wav	0	бер чиләк ала	5.158730158730159
195	common_voice_tt_17671299.wav	0	якынлык кылу	4.854368932038835
196	common_voice_tt_17671370.wav	0	кая барасың егет	5.012531328320802
197	common_voice_tt_17690648.wav	0	тиз бул әле тиз бул сарык	7.284382284382285
198	common_voice_tt_17690815.wav	0	ул өч елга исәпләнгән	6.730769230769231
199	common_voice_tt_17690882.wav	0	яңа елга санаулы көннәр калып бара	8.854166666666668
200	common_voice_tt_17690885.wav	0	балыкның барлыгы өч чанда гына булып алар да тулы түгел иделәр	10.99290780141844
201	common_voice_tt_17693307.wav	0	киләчәктә дә әлеге тиңсез казанышыбызның кадерен белеп әҗерен күреп яшәргә насыйп булсын	12.429378531073446
202	common_voice_tt_17693322.wav	0	аю микән бүре микән	7.005899705014749
203	common_voice_tt_17693434.wav	0	барып җиткәч егет бияне агачка илтеп бәйли үзе коры имән ботаклары хәзерләргә керешә	12.280701754385966
204	common_voice_tt_17693463.wav	0	әлбәттә бу дөрес түгел	7.638888888888889
205	common_voice_tt_17693488.wav	0	аның иҗаты милли мәдәниятнең үткәнен бүгенгесен һәм киләчәген бәйләп тора	12.02239789196311
206	common_voice_tt_17703466.wav	0	инде бәхетебез шуннандыр дип кызларын йорт тотмаска бирергә булганнар	11.274509803921568
207	common_voice_tt_17708761.wav	0	картны авылда тормаган өчен орыша иде	9.068627450980392
208	common_voice_tt_17708762.wav	0	ак ефәк тартып бәйләгән	8.480825958702065
209	common_voice_tt_17708763.wav	0	алар бүген безнең өчен уйный иртәгә башка ил данын яклый	12.089810017271159
210	common_voice_tt_17709431.wav	0	гөнаһ шомлыгы	4.513888888888889
211	common_voice_tt_17709437.wav	0	кеше дигән исем кешегә лаек	8.458646616541353
212	common_voice_tt_17709439.wav	0	әйтәсе дә юк	4.854368932038835
213	common_voice_tt_17709442.wav	0	агайэнеләрем шулай эшләделәр	8.771929824561402
214	common_voice_tt_17709443.wav	0	тау билгесе таш булыр	7.0
215	common_voice_tt_17709451.wav	0	туры килде бармакка	5.654761904761905
216	common_voice_tt_17709452.wav	0	республика башлыгы казанның күз алдында танымаслык булып үзгәрүен билгеләп үтте	11.631330977620731
217	common_voice_tt_17709454.wav	0	балан бал белән тәмле бал балансыз да тәмле	9.684684684684683
218	common_voice_tt_17709455.wav	0	мин ризалашмадым	6.666666666666667
219	common_voice_tt_17709458.wav	0	хайваннар дөньясындагы тәртипкә исең китәрлек	9.236453201970443
220	common_voice_tt_17709459.wav	0	аяктан калу	4.056047197640118
221	common_voice_tt_17709460.wav	0	йөгергәләп тору	6.067961165048544
222	common_voice_tt_17709464.wav	0	алайса чыннан да барып карыйсы булыр	9.090909090909092
223	common_voice_tt_17709465.wav	0	анасы бар икән	6.140350877192983
224	common_voice_tt_17709466.wav	0	абыстай арбаңа мине дә утыртсана дип сораган	10.784313725490195
225	common_voice_tt_17709469.wav	0	нинди җилләр ташлады	7.575757575757575
226	common_voice_tt_17709470.wav	0	абыйлары көнетөне урман кисәләр	9.5679012345679
227	common_voice_tt_17709471.wav	0	алып кайта атны өенә	6.172839506172839
228	common_voice_tt_17709472.wav	0	инәне дә аласы бар	5.555555555555555
229	common_voice_tt_17709477.wav	0	әнә теге зур тирәкнең артында бер кош бар тирәкнең башында утыра	10.666666666666666
230	common_voice_tt_17709479.wav	0	нәрсә бирә дигәндә	6.63716814159292
231	common_voice_tt_17709486.wav	0	барысына да кызык булды	8.712121212121211
232	common_voice_tt_17709487.wav	0	баш исән булса бүрек табылыр	8.641975308641975
233	common_voice_tt_17709489.wav	0	автобустан коелган умырзаялар мөһаҗирләрне җыр белән каршылый	11.39760837070254
234	common_voice_tt_17709490.wav	0	шунда берсе  икенчесенә дәшә	9.722222222222223
235	common_voice_tt_17709492.wav	0	патша моңар читлек ясата	7.142857142857143
236	common_voice_tt_17709493.wav	0	һәркемнең кулы үзенә таба кәкре	8.61111111111111
237	common_voice_tt_17709496.wav	0	көл астында ут торыр	6.666666666666667
238	common_voice_tt_17709497.wav	0	авыл кешесе эштән башканы белми эш белән туа эш белән картая	9.433962264150942
239	common_voice_tt_17709498.wav	0	кулына соңгы кабат аның рәсемен алды	9.202453987730062
240	common_voice_tt_17709500.wav	0	башкаларны ахмакка санаучының әүвәл үзенә җитеп бетми	9.087791495198903
241	common_voice_tt_17709511.wav	0	күктән төшкәнне көтү	7.575757575757575
242	common_voice_tt_17709513.wav	0	бары тик теләк кенә кирәк	8.333333333333334
243	common_voice_tt_17709514.wav	0	быел яшь татар лидеры мәктәбе бишенче ел рәттән үткәреләчәк	10.925925925925926
244	common_voice_tt_17709515.wav	0	алай булса менә сиңа әманәт	8.653846153846153
245	common_voice_tt_17709541.wav	0	адвокатлыкка укыган кеше мал карауга күчсә ул адвокат булудан туктый	10.493827160493826
246	common_voice_tt_17709542.wav	0	егетнең анасы	5.701754385964913
247	common_voice_tt_17709543.wav	0	күптән фил күргән юк	7.374631268436578
248	common_voice_tt_17709551.wav	0	йомыркасын кешегә кереп сала	8.641975308641975
249	common_voice_tt_17709552.wav	0	юлдаш булсын сезгә гомергә	8.333333333333334
250	common_voice_tt_17709554.wav	0	алар иң радикаль көч йогынтысында эшләүчеләр	11.11111111111111
251	common_voice_tt_17709561.wav	0	бетонның катуы	5.162241887905604
252	common_voice_tt_17709562.wav	0	аннары күз күрер	7.4074074074074066
253	common_voice_tt_17709563.wav	0	иртеш белән чулманны күрдем	8.653846153846153
254	common_voice_tt_17709564.wav	0	кадерле милләттәшләр	8.090614886731391
255	common_voice_tt_17709565.wav	0	тумаган тайның билен сындыру	8.771929824561402
256	common_voice_tt_17709650.wav	0	аларны ничектер юк итәргә кирәк югыйсә алар кешеләрне чагар	10.925925925925926
257	common_voice_tt_17709651.wav	0	алар китеп барды	7.8431372549019605
258	common_voice_tt_17709654.wav	0	абыйлары йокыларыннан уянып аяздан көлделәр	9.790528233151184
259	common_voice_tt_17709655.wav	0	аннан җаваплылык хисе дә чабудан тарта	8.333333333333334
260	common_voice_tt_17709656.wav	0	ишәкнең иярен алыштырып кына холкын алыштырмассың	10.578583765112263
261	common_voice_tt_17709657.wav	0	бер атуда ике куян	6.521739130434783
262	common_voice_tt_17709659.wav	0	хатыны юкның якыны юк	6.25
263	common_voice_tt_17709662.wav	0	ак бүрегем бар дисең	6.172839506172839
264	common_voice_tt_17709665.wav	0	армиядән кайткан егеткә бүтән бер кызны килештеләр	10.262725779967159
265	common_voice_tt_17709668.wav	0	акча бер көнлек хезмәт хакы күләмендә күчерелде	11.31984585741811
266	common_voice_tt_17709672.wav	0	бу нинди болытлар	6.746031746031746
267	common_voice_tt_17709673.wav	0	проект күп көч һәм финанс ресурслар таләп итә	10.135135135135135
268	common_voice_tt_17709674.wav	0	җир тырмашып	6.024096385542169
269	common_voice_tt_17709675.wav	0	йөргән таш шомарыр яткан таш мүкләнер	9.343434343434344
270	common_voice_tt_17709676.wav	0	аннан моннан гына эшләгәнче эшләмәвең хәерле	11.982570806100217
271	common_voice_tt_17709679.wav	0	күк йөзе кояш ай йолдызлар	7.471264367816092
272	common_voice_tt_17709682.wav	0	алар урманга якын килергә куркалар күрәсең	10.294117647058822
273	common_voice_tt_17709685.wav	0	килеп чыкты тегеләргә күренде	9.294871794871794
274	common_voice_tt_17709686.wav	0	исерек клиентларны тышка чыгарып ыргытудан тукта	11.11111111111111
275	common_voice_tt_17709690.wav	0	тинтәк әйтер дә китәр сүзенә җавап көтмәс	8.541666666666668
276	common_voice_tt_17709691.wav	0	ярларсыз елга шатлыкборчуларсыз кеше булмый	9.42982456140351
277	common_voice_tt_17709692.wav	0	ярсыган эт хуҗасын гына тыңлый	8.741258741258742
278	common_voice_tt_17709693.wav	0	тамыры ерак агачның гомере озак	7.828282828282829
279	common_voice_tt_17709695.wav	0	белем тәҗрибәдән туа	7.246376811594203
280	common_voice_tt_17709696.wav	0	я кайсыгыз яшәп буламыни ул	6.081081081081081
281	common_voice_tt_17709697.wav	0	яңгыр көтсәң кар явар	6.25
282	common_voice_tt_17709698.wav	0	авыр чакта сиңа таянабыз	8.130081300813009
283	common_voice_tt_17709700.wav	0	ә юынсагыз ничек	5.899705014749262
284	common_voice_tt_17709701.wav	0	күземнән югал	5.82437275985663
285	common_voice_tt_17709702.wav	0	авылдагы бердәнбер мулланың йорты бар хатыны юк икән	9.298998569384835
286	common_voice_tt_17709703.wav	0	алар ярминкә экспозициясендә потенциаль инвесторлар игътибарына тәкъдим ителәчәк	11.695906432748538
287	common_voice_tt_17709704.wav	0	кайда икәнеңне сиздерәсең килмәгәндә кулланыла	11.274509803921568
288	common_voice_tt_17709705.wav	0	китапның кырыена таҗетдиннең тәрҗемәи хәленә караган белешмә дә теркәлгән	11.698717948717949
289	common_voice_tt_17712337.wav	0	ә без аңа салынган эчтәлекне башка шигырьләр аша тәгаенләштерик	10.5
290	common_voice_tt_17712340.wav	0	кулыннан килмәгән эше юк	8.130081300813009
291	common_voice_tt_17712341.wav	0	кияүдән кайткан кыз кайта килгән яудан яман	9.283246977547496
292	common_voice_tt_17712342.wav	0	уң колагың үзеңә булсын	6.701631701631702
293	common_voice_tt_17712344.wav	0	ашыккан акча янчыгын алам дип тәмәке янчыгын алып чыгып киткән	10.99290780141844
294	common_voice_tt_17712346.wav	0	аларны туктаптуктап уйларга чумып укыйсың	8.760683760683762
295	common_voice_tt_17712352.wav	0	авыл хатынының бала тирбәткәндәге өметләре	8.974358974358974
296	common_voice_tt_17712354.wav	0	утырып яву	3.205128205128205
297	common_voice_tt_17712356.wav	0	алар һәркем өчен һәрвакытта да ачык булачак	10.53921568627451
298	common_voice_tt_17712357.wav	0	очкыннан ялкын кабына	6.0344827586206895
